Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_OA6481AA	RMCH.D.5B	traces-0ersaWe;ILLUMINA;Paired;;NA																Dep.of Medical Sciences, Uppsala University														2019-11-01	2019-11-01	ESC_OA6481AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA6573AA	21E.E.R36	traces-0lLYsHY;ILLUMINA;Paired;;NA																Dep.of Medical Sciences, Uppsala University														2019-11-03	2019-11-03	ESC_OA6573AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA6593AA	41B.R57	traces-0eDtjtU;ILLUMINA;Paired;;NA																Dep.of Medical Sciences, Uppsala University														2019-11-03	2019-11-03	ESC_OA6593AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA7171AA	Pathogen: clinical or host-associated sample from Escherichia coli	GCF_009720465;Complete Genome;;;,SRR9988394;ILLUMINA;Paired;;SRX6727776,SRR9988391;OXFORD_NANOPORE;Single;;SRX6727779	Human	Human	Homo sapiens; urine	2017	9			North America	United States	Texas	Harris County	Houston		29.71247	-95.39769	The University of Texas Health Science Center at Houston	Escherichia coli								PRJNA555326	SRP218601		SAMN12307470	SRS5279914	2019-11-10	2019-10-16	ESC_OA7171AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA7732AA	EPIGENEC	ERR3650164;ILLUMINA;Paired;150;ERX3642200	Human	Human	human blood													RIVM - National Institute for Public Health and the Environment	Escherichia coli								PRJEB35000	ERP117990		SAMEA6163029	ERS3963036	2019-11-13	2019-11-09	ESC_OA7732AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8160AA		SRR10429372;ILLUMINA;Paired;500;SRX7125422	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262766	SRS5635017	2019-11-17	2019-11-13	ESC_OA8160AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8169AA		SRR10429356;ILLUMINA;Paired;500;SRX7125406	Companion Animal		Rectal swab (Felis catus)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262754	SRS5635003	2019-11-17	2019-11-13	ESC_OA8169AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8173AA		SRR10429348;ILLUMINA;Paired;500;SRX7125398	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262763	SRS5634995	2019-11-17	2019-11-13	ESC_OA8173AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8176AA		SRR10429344;ILLUMINA;Paired;500;SRX7125394	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262739	SRS5634991	2019-11-17	2019-11-13	ESC_OA8176AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8181AA		SRR10429313;ILLUMINA;Paired;500;SRX7125363	Companion Animal		Rectal swab (Felis catus)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262682	SRS5634971	2019-11-17	2019-11-13	ESC_OA8181AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8182AA		SRR10429309;ILLUMINA;Paired;500;SRX7125359	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262723	SRS5634967	2019-11-17	2019-11-13	ESC_OA8182AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8183AA		SRR10429307;ILLUMINA;Paired;500;SRX7125357	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262681	SRS5634965	2019-11-17	2019-11-13	ESC_OA8183AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8190AA		SRR10429295;ILLUMINA;Paired;500;SRX7125345	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262670	SRS5634953	2019-11-17	2019-11-13	ESC_OA8190AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8194AA		SRR10429282;ILLUMINA;Paired;500;SRX7125332	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262674	SRS5634940	2019-11-17	2019-11-13	ESC_OA8194AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8197AA		SRR10429277;ILLUMINA;Paired;500;SRX7125327	Companion Animal		Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13262689	SRS5634935	2019-11-17	2019-11-13	ESC_OA8197AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8351AA	LA214_34-0210	SRR10006051;ILLUMINA;Paired;;SRX6744292	Human	Human	Homo sapiens; stool	2015	10			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600033	SRS5295084	2019-11-18	2019-11-07	ESC_OA8351AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8355AA	LA210_34-2809	SRR10006055;ILLUMINA;Paired;;SRX6744288	Human	Human	Homo sapiens; stool	2015	9			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600029	SRS5295080	2019-11-18	2019-11-07	ESC_OA8355AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8356AA	LA211_34-2909	SRR10006056;ILLUMINA;Paired;;SRX6744287	Human	Human	Homo sapiens; stool	2015	9			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600030	SRS5295079	2019-11-18	2019-11-07	ESC_OA8356AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8358AA	LA209_34-2709	SRR10006058;ILLUMINA;Paired;;SRX6744285	Human	Human	Homo sapiens; stool	2015	9			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600028	SRS5295077	2019-11-18	2019-11-07	ESC_OA8358AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8359AA	LA206_34-2209	SRR10006059;ILLUMINA;Paired;;SRX6744284	Human	Human	Homo sapiens; stool	2015	9			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600025	SRS5295076	2019-11-18	2019-11-07	ESC_OA8359AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8393AA	LA217_34-0510	SRR10006105;ILLUMINA;Paired;;SRX6744238	Human	Human	Homo sapiens; stool	2015	10			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600036	SRS5295030	2019-11-18	2019-11-07	ESC_OA8393AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8395AA	LA219_34-0710	SRR10006107;ILLUMINA;Paired;;SRX6744236	Human	Human	Homo sapiens; stool	2015	10			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600038	SRS5295028	2019-11-18	2019-11-07	ESC_OA8395AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA8396AA	LA218_34-0610	SRR10006108;ILLUMINA;Paired;;SRX6744235	Human	Human	Homo sapiens; stool	2015	10			Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12600037	SRS5295027	2019-11-18	2019-11-07	ESC_OA8396AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_OA9798AA	29000593_Eco	ERR3656257;ILLUMINA;Paired;150;ERX3648246	Human	Human	human primary care urine													RIVM - National Institute for Public Health and the Environment	Escherichia coli								PRJEB35000	ERP117990		SAMEA6168337	ERS3968337	2019-11-18	2019-11-17	ESC_OA9798AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA0826AA	MAJ679A41	SRR8505979;ILLUMINA;Paired;;SRX5309869	Human	Human	Homo sapiens; human stool sample	2012	10			Africa	Niger		Madarounfa			13.3495	7.179	UMC Utrecht	Escherichia coli								PRJNA517792	SRP182891		SAMN10845191	SRS4307313	2019-11-18	2019-09-18	ESC_PA0826AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA0827AA	MAJ679A42	SRR8505980;ILLUMINA;Paired;;SRX5309868	Human	Human	Homo sapiens; human stool sample	2012	10			Africa	Niger		Madarounfa			13.3495	7.179	UMC Utrecht	Escherichia coli								PRJNA517792	SRP182891		SAMN10845192	SRS4307312	2019-11-18	2019-09-18	ESC_PA0827AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA0967AA	CM IVRI KOL-1	GCF_011045475;Complete Genome;;;,SRR8077587;PACBIO_SMRT;Single;;SRX4904848	Livestock	Bovine	Mastitis Milk	2012	10			Asia	India					22.5726	88.3639	National Dairy Research Institute, Karnal, India	Escherichia coli								PRJNA496607	SRP166119		SAMN10246265	SRS3951156	2019-11-18	2019-11-15	ESC_PA0967AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA1362AA	ST131-SGH-ECO-027	SRR7850985;ILLUMINA;Paired;;SRX4701868	Human	Human	Homo sapiens; blood	2015	7			Asia	Singapore		Central	Singapore		1.321394	103.846271	National University of Singapore and Genome Institute of Singapore	Escherichia coli								PRJNA488345	SRP161866		SAMN10076886	SRS3788188	2019-11-18	2019-08-06	ESC_PA1362AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA1467AA	ST131-NUH-ECO-034	SRR7851090;ILLUMINA;Paired;;SRX4701763	Human	Human	Homo sapiens; blood	2015	7			Asia	Singapore		Central	Singapore		1.321394	103.846271	National University of Singapore and Genome Institute of Singapore	Escherichia coli								PRJNA488345	SRP161866		SAMN10076932	SRS3788085	2019-11-18	2019-08-06	ESC_PA1467AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA2387AA	Jordan12	traces-0BwFAvd;ILLUMINA;Paired;;NA	Human	Human		2019												Andrew Millard											UTI			2019-11-20	2020-11-26	ESC_PA2387AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA3632AA	N17-00986	SRR10525639;ILLUMINA;Paired;;SRX7210118	Human	Human	Homo sapiens; Age: 74; male; blood	2016	4			North America	Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA564992	SRP221408		SAMN12731761	SRS5713344	2019-11-30	2019-11-26	ESC_PA3632AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA3688AA	N17-00974	SRR10512969;ILLUMINA;Paired;;SRX7201072	Human	Human	Homo sapiens; Age: 74; male; wound	2016	4			North America	Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA564992	SRP221408		SAMN12731752	SRS5706520	2019-11-30	2019-11-23	ESC_PA3688AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA3698AA	CRE-19-VL-LA-PA-Ryan-0051	SRR10512539;ILLUMINA;Paired;500;SRX7200651	Aquatic Animal	Shellfish	Pooper Scooper (backyard)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13352379	SRS5706117	2019-11-30	2019-11-23	ESC_PA3698AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA3699AA	CRE-19-VL-LA-PA-Ryan-0050	SRR10512537;ILLUMINA;Paired;500;SRX7200649	Environment	Soil/Dust	Door Jamb	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13352399	SRS5706115	2019-11-30	2019-11-23	ESC_PA3699AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA3704AA	CRE-19-VL-LA-PA-Ryan-0048	SRR10512508;ILLUMINA;Paired;500;SRX7200620	ND	ND/Others	Run	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13352353	SRS5706097	2019-11-30	2019-11-23	ESC_PA3704AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA3705AA	CRE-19-VL-LA-PA-Ryan-0049	SRR10512503;ILLUMINA;Paired;500;SRX7200615	ND	ND/Others	Chlorohexidine	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13352357	SRS5706096	2019-11-30	2019-11-23	ESC_PA3705AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5624AA	CRE-19-VL-LA-PA-Ryan-0053	SRR10665529;ILLUMINA;Paired;500;SRX7344466	ND	ND/Others	frame	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540761	SRS5804200	2019-12-12	2019-12-11	ESC_PA5624AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5625AA	CRE-19-VL-LA-PA-Ryan-0062	SRR10665526;ILLUMINA;Paired;500;SRX7344463	Companion Animal	Canine	rectal swab (Canis familiaris) (Canis familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540764	SRS5804197	2019-12-12	2019-12-11	ESC_PA5625AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5626AA	CRE-19-VL-LA-PA-Ryan-0056	SRR10665525;ILLUMINA;Paired;500;SRX7344462	Environment	Plant	wood siding	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540759	SRS5804196	2019-12-12	2019-12-11	ESC_PA5626AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5627AA	CRE-19-VL-LA-PA-Ryan-0057	SRR10665524;ILLUMINA;Paired;500;SRX7344461	ND	ND/Others	Run	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540760	SRS5804195	2019-12-12	2019-12-11	ESC_PA5627AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5628AA	CRE-19-VL-LA-PA-Ryan-0054	SRR10665523;ILLUMINA;Paired;500;SRX7344460	Environment	Soil/Dust	Shoes	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540763	SRS5804194	2019-12-12	2019-12-11	ESC_PA5628AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5632AA	CRE-19-VL-LA-PA-Ryan-0052	SRR10665517;ILLUMINA;Paired;500;SRX7344454	ND	ND/Others	Ground	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540767	SRS5804188	2019-12-12	2019-12-11	ESC_PA5632AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5633AA	CRE-19-VL-LA-PA-Ryan-0028	SRR10665516;ILLUMINA;Paired;500;SRX7344453	Companion Animal	Canine	Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540756	SRS5804187	2019-12-12	2019-12-11	ESC_PA5633AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5634AA	CRE-19-VL-LA-PA-Ryan-0030	SRR10665510;ILLUMINA;Paired;500;SRX7344447	Companion Animal	Canine	Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540737	SRS5804181	2019-12-12	2019-12-11	ESC_PA5634AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5636AA	CRE-19-VL-LA-PA-Ryan-0061	SRR10665505;ILLUMINA;Paired;500;SRX7344442	Companion Animal	Canine	rectal swab (Canis familiaris) (Canis familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540735	SRS5804177	2019-12-12	2019-12-11	ESC_PA5636AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5637AA	CRE-19-VL-LA-PA-Ryan-0064	SRR10665503;ILLUMINA;Paired;500;SRX7344440	Companion Animal	Canine	rectal swab (Canis familiaris) (Canis familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540718	SRS5804175	2019-12-12	2019-12-11	ESC_PA5637AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5639AA	CRE-19-VL-LA-PA-Ryan-0058	SRR10665499;ILLUMINA;Paired;500;SRX7344436	ND	ND/Others	ground	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540728	SRS5804171	2019-12-12	2019-12-11	ESC_PA5639AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5640AA	CRE-19-VL-LA-PA-Ryan-0060	SRR10665491;ILLUMINA;Paired;500;SRX7344428	ND	ND/Others	rectal swab () (missing)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13540708	SRS5804166	2019-12-12	2019-12-11	ESC_PA5640AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5935AA	CRE-19-VL-LA-PA-Ryan-0029	SRR10752090;ILLUMINA;Paired;500;SRX7426900	Companion Animal	Canine	Rectal swab (Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13663201	SRS5872998	2019-12-24	2019-12-22	ESC_PA5935AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5938AA	CRE-19-VL-LA-PA-Ryan-0065	SRR10751454;ILLUMINA;Paired;500;SRX7426266	Companion Animal	Canine	rectal swab (Canis familiaris) (Canis familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13662976	SRS5872366	2019-12-24	2019-12-22	ESC_PA5938AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5939AA	CRE-19-VL-LA-PA-Ryan-0066	SRR10751453;ILLUMINA;Paired;500;SRX7426265	ND	ND/Others	Ground	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13662977	SRS5872365	2019-12-24	2019-12-22	ESC_PA5939AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5940AA	CRE-19-VL-LA-PA-Ryan-0063	SRR10750973;ILLUMINA;Paired;500;SRX7425785	Companion Animal	Canine	rectal swab (Canis familiaris) (Canis familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13662889	SRS5871884	2019-12-24	2019-12-22	ESC_PA5940AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA5941AA	CRE-19-VL-LA-PA-Ryan-0067	SRR10749233;ILLUMINA;Paired;500;SRX7424045	Companion Animal	Canine	rectal swab (Canis familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN13662679	SRS5870145	2019-12-24	2019-12-22	ESC_PA5941AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA6137AA	Ec_232	traces-0HAZQJG;ILLUMINA;Paired;;NA	Human	Human	Feces	2018				Asia	Vietnam			Bac Ninh				truongduong2603@gmail.com	Escherichia coli		O-89 (162):H10											2019-12-26	2021-01-01	ESC_PA6137AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_PA7251AA	ARS-CC11290	traces-0vQoxML;ILLUMINA;Paired;;NA	Livestock	Bovine						North America	United States							USDA, ARS, EMFSL														2020-01-02	2020-07-06	ESC_PA7251AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA1676AA	163	GCF_010365525;Complete Genome;;;,SRR11038959;OXFORD_NANOPORE;Single;;SRX7691245,SRR11038970;ILLUMINA;Paired;;SRX7691234	Environment	ND/Others	environment	2019				Europe	Switzerland	Zurich	Zurich District	Zurich				University of Zurich	Escherichia coli								PRJNA604100	SRP247582		SAMN13951917	SRS6117407	2020-02-14	2020-02-07	ESC_QA1676AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA1683AA	164	SRR11038969;ILLUMINA;Paired;;SRX7691235,GCF_010365505;Complete Genome;;;,SRR11038984;OXFORD_NANOPORE;Single;;SRX7691220	Environment	ND/Others	environment	2019				Europe	Switzerland	Zurich	Zurich District	Zurich				University of Zurich	Escherichia coli								PRJNA604100	SRP247582		SAMN13951916	SRS6117398	2020-02-14	2020-02-07	ESC_QA1683AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2425AA	2016-02-408_S148_L006	ERR3375690;ILLUMINA;Paired;150;ERX3399794				2016				Europe	Norway	Vestland		Bergen				Norwegian Veterinary Institute	Escherichia coli								PRJEB33043	ERP115801		SAMEA5715222	ERS3518851	2020-02-14	2020-01-22	ESC_QA2425AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2436AA	2016-02-351_S206_L006	ERR3375634;ILLUMINA;Paired;150;ERX3399783				2016				Europe	Norway	Vestland		Bergen				Norwegian Veterinary Institute	Escherichia coli								PRJEB33043	ERP115801		SAMEA5715211	ERS3518840	2020-02-14	2020-01-22	ESC_QA2436AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2658AA	Z5	ERR3828654;ILLUMINA;Paired;1;ERX3841278	Environment	ND/Others	Aquatic environment	2017												SOKOINE UNIVERSITY OF AGRICULTURE	Escherichia coli								PRJEB34642	ERP117576		SAMEA5927499	ERS3716036	2020-02-14	2020-01-20	ESC_QA2658AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2659AA	Z4	ERR3828653;ILLUMINA;Paired;1;ERX3841277	Environment	ND/Others	Aquatic environment	2017												SOKOINE UNIVERSITY OF AGRICULTURE	Escherichia coli								PRJEB34642	ERP117576		SAMEA5927498	ERS3716035	2020-02-14	2020-01-20	ESC_QA2659AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2660AA	Z3	ERR3828652;ILLUMINA;Paired;1;ERX3841276	Environment	ND/Others	Aquatic environment	2017												SOKOINE UNIVERSITY OF AGRICULTURE	Escherichia coli								PRJEB34642	ERP117576		SAMEA5927497	ERS3716034	2020-02-14	2020-01-20	ESC_QA2660AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2661AA	Z2	ERR3828651;ILLUMINA;Paired;1;ERX3841275	Environment	ND/Others	Aquatic environment	2017												SOKOINE UNIVERSITY OF AGRICULTURE	Escherichia coli								PRJEB34642	ERP117576		SAMEA5927496	ERS3716033	2020-02-14	2020-01-20	ESC_QA2661AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2662AA	Z1	ERR3828650;ILLUMINA;Paired;1;ERX3841274	Environment	ND/Others	Aquatic environment	2017												SOKOINE UNIVERSITY OF AGRICULTURE	Escherichia coli								PRJEB34642	ERP117576		SAMEA5927495	ERS3716032	2020-02-14	2020-01-20	ESC_QA2662AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2900AA	SAMEA6368796	ERR3713188;ILLUMINA;Paired;125;ERX3716635																RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368796	ERS4134898	2020-02-14	2020-01-10	ESC_QA2900AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
