Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_NA4605AA		ERR3426075;ILLUMINA;Paired;450;ERX3449512																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672940	ERS2493549	2019-07-11	2019-07-10	ESC_NA4605AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4606AA		ERR3426074;ILLUMINA;Paired;450;ERX3449511																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672939	ERS2493548	2019-07-11	2019-07-10	ESC_NA4606AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4628AA		ERR3426048;ILLUMINA;Paired;450;ERX3449485																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672894	ERS2493504	2019-07-11	2019-07-10	ESC_NA4628AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4677AA		ERR3425999;ILLUMINA;Paired;450;ERX3449436																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672856	ERS2493466	2019-07-11	2019-07-10	ESC_NA4677AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4685AA		ERR3425991;ILLUMINA;Paired;450;ERX3449428																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672847	ERS2493457	2019-07-11	2019-07-10	ESC_NA4685AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4705AA		ERR3425971;ILLUMINA;Paired;450;ERX3449408																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672826	ERS2493436	2019-07-11	2019-07-10	ESC_NA4705AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4715AA		ERR3425961;ILLUMINA;Paired;450;ERX3449398																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672816	ERS2493426	2019-07-11	2019-07-10	ESC_NA4715AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4716AA		ERR3425960;ILLUMINA;Paired;450;ERX3449397																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672815	ERS2493425	2019-07-11	2019-07-10	ESC_NA4716AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4729AA		ERR3425947;ILLUMINA;Paired;450;ERX3449384																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672802	ERS2493412	2019-07-11	2019-07-10	ESC_NA4729AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA4734AA		ERR3425942;ILLUMINA;Paired;450;ERX3449379																Wellcome Sanger Institute	Escherichia coli								PRJEB26677	ERP108684		SAMEA4672797	ERS2493407	2019-07-11	2019-07-10	ESC_NA4734AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5897AA	AUSMDU00003572	SRR9734547;ILLUMINA;Paired;;SRX6491828	Human	Human	Homo sapiens	2014				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342895	SRS5140428	2019-07-26	2019-07-26	ESC_NA5897AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5902AA	AUSMDU00026920	SRR9734564;ILLUMINA;Paired;;SRX6491811	Human	Human	Homo sapiens	2015				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342971	SRS5140412	2019-07-26	2019-07-26	ESC_NA5902AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5906AA	AUSMDU00026889	SRR9734573;ILLUMINA;Paired;;SRX6491802	Human	Human	Homo sapiens	2015				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342978	SRS5140402	2019-07-26	2019-07-26	ESC_NA5906AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5912AA	AUSMDU00004992	SRR9734586;ILLUMINA;Paired;;SRX6491789	Human	Human	Homo sapiens	2013				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342792	SRS5140389	2019-07-26	2019-07-26	ESC_NA5912AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5917AA	AUSMDU00005420	SRR9734632;ILLUMINA;Paired;;SRX6491743	Human	Human	Homo sapiens	2016				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12343083	SRS5140343	2019-07-26	2019-07-26	ESC_NA5917AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5918AA	AUSMDU00005514	SRR9734633;ILLUMINA;Paired;;SRX6491742	Human	Human	Homo sapiens	2016				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12343084	SRS5140342	2019-07-26	2019-07-26	ESC_NA5918AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5919AA	AUSMDU00026855	SRR9734634;ILLUMINA;Paired;;SRX6491741	Human	Human	Homo sapiens	2016				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12343004	SRS5140341	2019-07-26	2019-07-26	ESC_NA5919AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5923AA	AUSMDU00026943	SRR9734640;ILLUMINA;Paired;;SRX6491735	Human	Human	Homo sapiens	2016				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12343002	SRS5140335	2019-07-26	2019-07-26	ESC_NA5923AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5925AA	AUSMDU00005010	SRR9734649;ILLUMINA;Paired;;SRX6491726	Human	Human	Homo sapiens	2014				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342853	SRS5140326	2019-07-26	2019-07-26	ESC_NA5925AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5938AA	AUSMDU00004991	SRR9734750;ILLUMINA;Paired;;SRX6491625	Human	Human	Homo sapiens	2013				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342787	SRS5140225	2019-07-26	2019-07-26	ESC_NA5938AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5943AA	AUSMDU00026873	SRR9734780;ILLUMINA;Paired;;SRX6491595	Human	Human	Homo sapiens	2015				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342921	SRS5140195	2019-07-26	2019-07-26	ESC_NA5943AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5951AA	AUSMDU00003566	SRR9734819;ILLUMINA;Paired;;SRX6491556	Human	Human	Homo sapiens	2014				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342883	SRS5140156	2019-07-26	2019-07-26	ESC_NA5951AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA5961AA	AUSMDU00005025	SRR9734855;ILLUMINA;Paired;;SRX6491520	Human	Human	Homo sapiens	2015				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12342911	SRS5140119	2019-07-26	2019-07-26	ESC_NA5961AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA6394AA	11.2246	SRR9914118;ILLUMINA;Paired;;SRX6663575	Livestock	Swine	Sus scrofa domesticus	2011				North America	United States	Colorado				39.55	-105.78	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438655	SRS5223824	2019-08-07	2019-08-06	ESC_NA6394AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA6598AA	75.0163	SRR9913822;ILLUMINA;Paired;;SRX6663371	Livestock	Swine	Sus scrofa domesticus	1975				North America	United States	Pennsylvania				41.2	-77.19	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438230	SRS5223620	2019-08-07	2019-08-06	ESC_NA6598AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA7806AA	CVM N18EC0776	SRR9984573;ILLUMINA;Paired;;SRX6725842	Livestock	Swine	Pork Chop	2018				North America	United States	South Dakota						FDA-CVM	Escherichia coli								PRJNA292663	SRP161673		SAMN12359824	SRS5277818	2019-08-20	2019-08-16	ESC_NA7806AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8104AA	ECOL-18-VL-OH-IN-0045	SRR9998287;ILLUMINA;Paired;500;SRX6737222	Companion Animal		urine - cystocentesis (Canis lupus familiaris)	2018	12			North America	United States	Indiana						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA318589	SRP115288		SAMN12601478	SRS5285943	2019-08-21	2019-08-20	ESC_NA8104AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8130AA	ECOL-18-VL-OH-IN-0038	SRR9997704;ILLUMINA;Paired;500;SRX6736639	Companion Animal		urine - cystocentesis (Canis lupus familiaris)	2018	10			North America	United States	Indiana						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA318589	SRP115288		SAMN12603170	SRS5285911	2019-08-21	2019-08-20	ESC_NA8130AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8446AA	nrz-34069	traces-0MoNblI;ILLUMINA;Paired;;NA				2017	5	17		Europe	Germany	Bavaria			816			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-23	2019-08-23	ESC_NA8446AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8454AA	nrz-15809	traces-0ifdAob;ILLUMINA;Paired;;NA				2014	9	29		Europe	Germany	North Rhine-Westphalia			402			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-23	2019-08-23	ESC_NA8454AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8456AA	nrz-44576	traces-0QOlSBp;ILLUMINA;Paired;;NA				2018	8	15		Europe	Germany	North Rhine-Westphalia			586			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-23	2019-08-23	ESC_NA8456AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8458AA	nrz-24147	traces-0FDhJQk;ILLUMINA;Paired;;NA				2016	1	15		Europe	Germany	North Rhine-Westphalia			404			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-23	2019-08-23	ESC_NA8458AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8462AA	nrz-28936	traces-0MzuJMQ;ILLUMINA;Paired;;NA				2016	9	8		Europe	Germany	Bavaria			824			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-23	2019-08-23	ESC_NA8462AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8469AA	nrz-28195	traces-0huOCrg;ILLUMINA;Paired;;NA				2016	8	10		Europe	Germany	Bavaria			830			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-23	2019-08-23	ESC_NA8469AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8473AA	nrz-36201	traces-0WNNWET;ILLUMINA;Paired;;NA				2017	8	10		Europe	Germany	Berlin			102			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-23	2019-08-23	ESC_NA8473AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8895AA	BD.DM.956	traces-0gCawkt;ILLUMINA;Paired;;NA				2017												Cardiff University														2019-08-24	2019-08-24	ESC_NA8895AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8900AA	nrz-18436	traces-0YBLCDB;ILLUMINA;Paired;;NA				2015	3	11		Europe	Germany	North Rhine-Westphalia			324			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-26	2019-08-26	ESC_NA8900AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8904AA	nrz-22266	traces-0gYcouQ;ILLUMINA;Paired;;NA				2015	10	8		Europe	Germany	Berlin			122			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-26	2019-08-26	ESC_NA8904AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA8909AA	nrz-24460	traces-0fekejh;ILLUMINA;Paired;;NA				2016	1	29		Europe	Germany	North Rhine-Westphalia			451			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-08-26	2019-08-26	ESC_NA8909AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9263AA	nrz-34966a	traces-0kQUTJE;ILLUMINA;Paired;;NA,traces-0sHxLxF;ILLUMINA;Paired;;NA				2017	6	23		Europe	Germany	Hesse			654			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-02	2019-09-02	ESC_NA9263AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9418AA	nrz-40056	traces-0kddsdj;ILLUMINA;Paired;;NA				2018	1	29		Europe	Germany	Hesse			659			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-03	2019-09-03	ESC_NA9418AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9433AA	nrz-44515	traces-0FJjVbA;ILLUMINA;Paired;;NA				2018	8	13		Europe	Germany	Hesse			651			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-03	2020-09-09	ESC_NA9433AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9810AA	nrz-42582	traces-0RHMWoC;ILLUMINA;Paired;;NA				2018	5	28		Europe	Germany	Bavaria			813			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-06	2019-09-06	ESC_NA9810AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9815AA	nrz-14067	traces-0bBODcY;ILLUMINA;Paired;;NA				2014	7	11		Europe	Germany	Bavaria			824			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-06	2019-09-06	ESC_NA9815AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9816AA	nrz-42121	traces-0mOERVg;ILLUMINA;Paired;;NA				2018	5	4		Europe	Germany	Bavaria			861			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-06	2019-09-06	ESC_NA9816AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9818AA	nrz-33719	traces-0FcPXkr;ILLUMINA;Paired;;NA				2017	4	26		Europe	Germany	North Rhine-Westphalia			324			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-06	2019-09-06	ESC_NA9818AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9957AA	nrz-19070	traces-0wgMLth;ILLUMINA;Paired;;NA				2015	4	13		Europe	Germany	North Rhine-Westphalia			422			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-09	2020-09-15	ESC_NA9957AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9962AA	nrz-25015	traces-0vutDaQ;ILLUMINA;Paired;;NA				2016	2	26		Europe	Germany	North Rhine-Westphalia			327			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-09	2020-09-15	ESC_NA9962AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_NA9976AA	nrz-30668	traces-0sCjMQG;ILLUMINA;Paired;;NA				2016	11	24		Europe	Germany	Baden-Württemberg			716			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-09	2020-09-15	ESC_NA9976AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0007AA	nrz-39964	traces-0kcWQRv;ILLUMINA;Paired;;NA				2018	1	24		Europe	Germany	Lower Saxony			463			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-09	2020-09-15	ESC_OA0007AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0014AA	nrz-38614	traces-0QgUmSt;ILLUMINA;Paired;;NA				2017	11	20		Europe	Germany	Hamburg			223			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-09	2020-09-15	ESC_OA0014AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0033AA	nrz-43199	traces-0WlgZgI;ILLUMINA;Paired;;NA				2018	6	20		Europe	Germany	North Rhine-Westphalia			586			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-10	2020-09-16	ESC_OA0033AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0038AA	nrz-45292	traces-0wIVdgB;ILLUMINA;Paired;;NA				2018	9	11		Europe	Germany	Baden-Württemberg			681			Department of Medical Microbiology, Ruhr-University Bochum, Germany							410							2019-09-10	2020-09-16	ESC_OA0038AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0238AA	EC_119	SRR10094339;ILLUMINA;Paired;;SRX6827217	Animal Feed	Animal Feed	nursing call button in hospital intensive care unit	2016	3			Asia	Pakistan							Washington University in St. Louis School of Medicine	Escherichia coli								PRJNA497126	SRP221243		SAMN10249110	SRS5369514	2019-09-11	2019-09-10	ESC_OA0238AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0239AA	EC_071	SRR10094341;ILLUMINA;Paired;;SRX6827215	Animal Feed	Animal Feed	alcohol foam dispenser in hospital intensive care unit	2016	3			Asia	Pakistan							Washington University in St. Louis School of Medicine	Escherichia coli								PRJNA497126	SRP221243		SAMN10248974	SRS5369512	2019-09-11	2019-09-10	ESC_OA0239AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0359AA	77677	SRR10106480;ILLUMINA;Paired;;SRX6838369	Human	Human	Homo sapiens; Age: 79; male; blood	2007	12			North America	Canada	Quebec						National Microbiology Laboratory	Escherichia coli								PRJNA564992	SRP221408		SAMN12731306	SRS5379392	2019-09-13	2019-09-12	ESC_OA0359AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA0471AA	79234	SRR10112531;ILLUMINA;Paired;;SRX6842066	Human	Human	Homo sapiens; Age: 85; female; urine	2008	1			North America	Canada	Ontario						National Microbiology Laboratory	Escherichia coli								PRJNA564992	SRP221408		SAMN12731316	SRS5381646	2019-09-13	2019-09-13	ESC_OA0471AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1685AA	AUSMDU00008585	SRR10127140;ILLUMINA;Paired;;SRX6855508	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768855	SRS5393689	2019-09-17	2019-09-16	ESC_OA1685AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1734AA	AUSMDU00008277	SRR10126784;ILLUMINA;Paired;;SRX6855455	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768821	SRS5393636	2019-09-17	2019-09-16	ESC_OA1734AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1749AA	AUSMDU00008535	SRR10126801;ILLUMINA;Paired;;SRX6855438	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768806	SRS5393619	2019-09-17	2019-09-16	ESC_OA1749AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1801AA	AUSMDU00034386	SRR10126894;ILLUMINA;Paired;;SRX6855345	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768773	SRS5393526	2019-09-17	2019-09-16	ESC_OA1801AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1838AA	AUSMDU00008615	SRR10126963;ILLUMINA;Paired;;SRX6855276	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768736	SRS5393457	2019-09-17	2019-09-16	ESC_OA1838AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1860AA	AUSMDU00007515	SRR10127015;ILLUMINA;Paired;;SRX6855224	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768714	SRS5393405	2019-09-17	2019-09-16	ESC_OA1860AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1864AA	AUSMDU00007564	SRR10127019;ILLUMINA;Paired;;SRX6855220	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768710	SRS5393401	2019-09-17	2019-09-16	ESC_OA1864AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA1878AA	AUSMDU00007338	SRR10127035;ILLUMINA;Paired;;SRX6855204	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768696	SRS5393385	2019-09-17	2019-09-16	ESC_OA1878AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2140AA	86126	SRR10147623;ILLUMINA;Paired;;SRX6873182	Human	Human	Homo sapiens; Age: 51; female; respiratory	2009	3			North America	Canada	Ontario						National Microbiology Laboratory	Escherichia coli								PRJNA564992	SRP221408		SAMN12731372	SRS5409196	2019-09-20	2019-09-19	ESC_OA2140AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2161AA	88674	SRR10153071;ILLUMINA;Paired;;SRX6878498	Human	Human	Homo sapiens; Age: 54; male; blood	2009	5			North America	Canada	Ontario						National Microbiology Laboratory	Escherichia coli								PRJNA564992	SRP221408		SAMN12731397	SRS5414280	2019-09-20	2019-09-20	ESC_OA2161AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2202AA		ERR3531551;ILLUMINA;Paired;150;ERX3549906																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5787035	ERS3757176	2019-09-21	2019-09-20	ESC_OA2202AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2212AA		ERR3531297;ILLUMINA;Paired;150;ERX3549896																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5787025	ERS3757166	2019-09-21	2019-09-20	ESC_OA2212AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2214AA		ERR3531445;ILLUMINA;Paired;150;ERX3549894																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5787023	ERS3757164	2019-09-21	2019-09-20	ESC_OA2214AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2272AA		ERR3531612;ILLUMINA;Paired;150;ERX3549836																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786965	ERS3757106	2019-09-21	2019-09-20	ESC_OA2272AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2280AA		ERR3531183;ILLUMINA;Paired;150;ERX3549828																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786957	ERS3757098	2019-09-21	2019-09-20	ESC_OA2280AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2282AA		ERR3531431;ILLUMINA;Paired;150;ERX3549826																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786955	ERS3757096	2019-09-21	2019-09-20	ESC_OA2282AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2295AA		ERR3531622;ILLUMINA;Paired;150;ERX3549813																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786942	ERS3757083	2019-09-21	2019-09-20	ESC_OA2295AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2305AA		ERR3531349;ILLUMINA;Paired;150;ERX3549803																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786932	ERS3757073	2019-09-21	2019-09-20	ESC_OA2305AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2342AA		ERR3531532;ILLUMINA;Paired;150;ERX3549766																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786895	ERS3757036	2019-09-21	2019-09-20	ESC_OA2342AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2354AA		ERR3531582;ILLUMINA;Paired;150;ERX3549754																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786883	ERS3757024	2019-09-21	2019-09-20	ESC_OA2354AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_OA2384AA		ERR3531333;ILLUMINA;Paired;150;ERX3549724																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786853	ERS3756994	2019-09-21	2019-09-20	ESC_OA2384AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
